EmployeeID,Age,Gender,Department,JobRole,Education,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,Date_of_Joining,OverTime,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,PerformanceRating,Onboarding_Status,Attrition
EMP03222,45,Female,Operations,Cashier,Bachelor's Degree,2496.66,40,300,4933,2016-12-19,Yes,9.4,2,7,7,3,4,3,1,3,Completed,No
EMP03223,25,Male,Specialist,Logistics Coordinator,Bachelor's Degree,4219.5,38,345,2936,2016-05-17,No,10.0,7,3,3,3,3,4,3,3,Completed,No
EMP03224,18,Male,Specialist,IT Support Specialist,Bachelor's Degree,4782.78,63,469,21409,2017-08-21,Yes,8.8,7,2,2,1,1,3,0,3,Completed,Yes
EMP03225,30,Male,Operations,Stocker,Bachelor's Degree,2188.62,37,315,8137,2018-08-29,Yes,7.8,3,2,5,3,2,3,3,3,Completed,No
EMP03226,36,Male,Executive,District Manager,Bachelor's Degree,13122.24,62,463,22930,2025-05-26,No,1.0,0,0,1,4,4,1,2,3,Completed,No
EMP03227,19,Female,Operations,Cashier,High School,1952.45,29,278,15678,2022-06-27,No,3.9,2,2,2,3,2,3,2,3,Completed,No
EMP03228,32,Male,Specialist,Logistics Coordinator,High School,3852.78,10,80,5574,2018-03-04,No,8.2,2,1,8,3,4,2,2,3,Completed,No
EMP03229,39,Male,Operations,Stocker,Bachelor's Degree,2329.87,10,80,17477,2022-09-09,No,3.7,1,3,1,4,3,1,1,1,Pending,No
EMP03230,25,Female,Operations,Cashier,Bachelor's Degree,2332.35,33,279,8520,2025-08-19,Yes,0.8,0,0,0,1,3,3,1,3,Completed,Yes
EMP03231,25,Male,Operations,Cashier,Bachelor's Degree,2312.81,47,413,17270,2021-07-06,Yes,4.9,0,0,3,4,3,3,2,3,Completed,No
EMP03232,23,Female,Operations,Sales Associate,Associate's Degree,3693.06,50,299,2817,2025-09-08,No,0.7,0,0,0,4,3,2,2,3,Pending,No
EMP03233,32,Female,Operations,Cashier,Associate's Degree,2310.54,73,593,20916,2020-05-02,No,6.1,1,1,0,1,3,1,3,3,Completed,No
EMP03234,38,Male,Operations,Sales Associate,Bachelor's Degree,3087.02,30,302,4755,2023-10-02,No,2.7,2,2,1,4,4,2,5,3,In Progress,Yes
EMP03235,61,Male,Operations,Sales Associate,Master's Degree,3043.47,71,561,9832,2022-12-13,No,3.5,2,3,0,1,1,3,3,2,Pending,No
EMP03236,45,Male,Operations,Store Manager,High School,7570.12,86,658,23410,2018-12-25,No,7.4,3,0,0,3,1,3,3,3,Completed,No
EMP03237,21,Male,Operations,Sales Associate,Bachelor's Degree,2921.25,59,445,20998,2021-04-29,No,5.1,5,1,1,3,3,3,5,3,Completed,No
EMP03238,18,Male,Operations,Cashier,Associate's Degree,2035.34,62,532,9102,2022-12-09,No,3.5,0,3,2,4,4,3,4,3,Completed,No
EMP03239,32,Male,Specialist,Warehouse Associate,Bachelor's Degree,2887.78,32,251,15963,2021-07-07,No,4.9,4,4,0,3,3,1,3,4,In Progress,Yes
EMP03240,49,Female,Operations,Sales Associate,Associate's Degree,2802.34,36,267,14378,2024-03-25,Yes,2.2,0,0,1,1,1,1,0,3,Completed,Yes
EMP03241,40,Male,Finance,Financial Analyst,Bachelor's Degree,5218.07,66,545,12995,2017-02-21,Yes,9.3,4,9,3,3,3,3,4,1,Completed,No
EMP03242,28,Male,Operations,Cashier,Master's Degree,1904.84,86,693,18337,2019-03-06,No,7.2,0,3,4,4,3,3,2,3,Completed,No
EMP03243,44,Male,Operations,Cashier,Bachelor's Degree,2375.23,60,482,21339,2017-03-21,Yes,9.2,4,3,3,3,3,1,0,3,Completed,No
EMP03244,47,Male,Operations,Cashier,Master's Degree,2285.17,69,604,12327,2020-08-11,No,5.8,3,1,1,4,4,3,6,3,In Progress,No
EMP03245,48,Male,Operations,Stocker,Bachelor's Degree,2485.01,50,363,14841,2018-06-14,No,8.0,3,4,5,4,3,4,4,3,In Progress,No
EMP03246,23,Female,Specialist,Warehouse Associate,Bachelor's Degree,3084.61,75,614,11761,2021-04-26,No,5.1,5,4,0,3,4,2,3,3,Completed,No
EMP03247,38,Female,Operations,Cashier,High School,2237.11,19,139,20859,2024-09-26,No,1.7,0,1,0,4,1,3,6,3,Pending,No
EMP03248,21,Male,Operations,Stocker,High School,2515.75,41,329,19586,2019-09-16,No,6.7,4,0,6,1,4,3,3,3,Completed,No
EMP03249,25,Female,Operations,Sales Associate,High School,2684.55,64,494,8925,2023-07-03,No,2.9,0,2,0,1,4,3,3,2,Completed,Yes
EMP03250,21,Female,Specialist,Warehouse Associate,Bachelor's Degree,3270.16,88,698,14325,2015-12-08,Yes,10.5,8,1,5,3,4,2,2,3,Completed,No
EMP03251,31,Female,Specialist,Customer Service Representative,High School,2801.21,47,404,10797,2016-12-14,No,9.5,7,1,8,3,2,3,2,4,Completed,No
EMP03252,19,Male,Operations,Cashier,High School,2351.59,30,211,5228,2023-08-20,No,2.8,1,0,0,2,2,2,6,3,Completed,No
EMP03253,41,Female,Operations,Sales Associate,Bachelor's Degree,3074.17,25,192,12000,2022-02-27,Yes,4.3,4,3,1,3,3,3,3,3,Completed,No
EMP03254,33,Female,Specialist,Customer Service Representative,Bachelor's Degree,2686.36,36,269,18733,2024-05-27,Yes,2.0,1,0,2,4,4,4,2,2,In Progress,No
EMP03255,25,Female,Executive,Store Manager,Master's Degree,9360.01,28,204,10726,2022-10-24,Yes,3.6,2,0,3,3,2,3,1,3,Completed,No
EMP03256,38,Female,Operations,Sales Associate,High School,3018.12,57,459,8842,2023-04-23,No,3.1,0,1,3,3,2,3,5,3,Completed,No
EMP03257,49,Male,Operations,Sales Associate,Associate's Degree,3410.17,75,649,11022,2024-06-21,No,1.9,1,0,0,3,4,3,2,3,Completed,No
EMP03258,37,Female,Operations,Sales Associate,High School,2906.24,45,352,20710,2018-11-07,Yes,7.6,7,7,6,3,1,2,1,4,Completed,Yes
EMP03259,28,Female,Operations,Sales Associate,Bachelor's Degree,3302.24,54,440,10282,2018-09-04,No,7.7,6,3,3,3,3,3,5,3,Completed,No
EMP03260,31,Female,Operations,Sales Associate,High School,3291.45,90,740,13076,2018-10-29,No,7.6,7,5,3,3,3,3,0,3,In Progress,No
EMP03261,32,Male,Operations,Sales Associate,Master's Degree,2996.12,61,442,18069,2022-05-29,No,4.0,2,0,3,3,3,1,6,4,Completed,No
EMP03262,26,Female,Operations,Sales Associate,Bachelor's Degree,3118.64,75,609,14408,2021-10-18,No,4.6,3,4,0,4,3,3,2,2,Pending,No
EMP03263,18,Male,Operations,Sales Associate,High School,3480.21,60,519,5070,2024-07-15,No,1.9,1,1,1,3,2,2,2,3,Completed,No
EMP03264,30,Female,Operations,Sales Associate,High School,2967.59,19,122,8583,2017-01-02,Yes,9.4,8,1,7,1,4,2,4,2,Completed,Yes
EMP03265,46,Female,Finance,Financial Analyst,Bachelor's Degree,5332.3,31,278,12619,2017-02-01,No,9.3,3,1,5,3,2,4,2,3,Completed,No
EMP03266,25,Female,Operations,Sales Associate,Bachelor's Degree,3092.36,45,351,4502,2015-10-29,No,10.6,8,5,2,4,3,3,2,2,Completed,No
EMP03267,18,Male,Operations,Store Manager,Master's Degree,8325.24,67,551,11652,2022-10-24,No,3.6,2,1,0,4,2,,2,3,Completed,No
EMP03268,33,Female,Operations,Cashier,Bachelor's Degree,2297.48,59,459,6397,2018-05-18,No,8.0,8,7,5,3,2,4,3,3,Completed,No
EMP03269,45,Female,Operations,Cashier,PhD,2434.32,58,490,12511,2019-06-22,No,6.9,5,4,1,4,3,3,5,3,Pending,No
EMP03270,18,Female,Operations,Assistant Store Manager,High School,5455.97,27,232,17536,2017-03-24,Yes,9.2,9,1,0,4,3,1,2,3,Completed,No
EMP03271,35,Male,Specialist,Warehouse Associate,High School,3715.98,27,199,17239,2022-03-13,No,4.2,1,4,0,3,1,2,3,3,Completed,No
EMP03272,38,Female,Operations,Sales Associate,High School,2811.91,43,295,7132,2025-04-15,Yes,1.1,0,0,0,3,3,4,3,3,Completed,No
EMP03273,39,Female,Operations,Cashier,Bachelor's Degree,2082.05,38,306,16782,2023-06-27,Yes,2.9,2,1,2,3,2,3,3,3,Completed,No
EMP03274,39,Female,Operations,Cashier,High School,2337.42,24,171,13856,2022-12-05,Yes,3.5,2,0,2,1,3,2,1,4,Completed,Yes
EMP03275,40,Male,Finance,Accountant,Bachelor's Degree,4836.89,18,124,14832,2016-06-26,Yes,9.9,7,7,2,2,,4,4,3,Completed,Yes
EMP03276,18,Female,Operations,Sales Associate,High School,2971.87,10,101,18851,2024-02-21,No,2.3,2,2,0,4,2,3,3,3,In Progress,No
EMP03277,40,Male,Operations,Cashier,High School,2331.76,52,424,16177,2024-11-24,Yes,1.5,0,1,1,4,3,3,5,4,Completed,No
EMP03278,47,Female,Specialist,Customer Service Representative,Bachelor's Degree,2590.94,10,87,25000,2025-05-08,No,1.1,1,1,1,1,4,2,3,3,Completed,No
EMP03279,31,Male,Specialist,Customer Service Representative,Master's Degree,3252.83,16,124,12207,2021-01-05,No,5.4,0,1,1,4,3,4,2,4,Completed,No
EMP03280,37,Female,Operations,Sales Associate,Associate's Degree,2632.96,53,400,16304,2020-04-07,No,6.1,5,4,2,4,2,4,3,3,Completed,No
EMP03281,23,Female,Operations,Stocker,Bachelor's Degree,2523.36,74,643,14062,2024-02-13,No,2.3,1,1,1,3,2,3,4,4,Completed,No
EMP03282,47,Male,Finance,Accountant,High School,4655.23,60,479,21799,2021-02-13,Yes,5.3,3,1,0,3,3,4,3,3,Completed,No
EMP03283,27,Male,Operations,Cashier,Master's Degree,1900,40,318,18289,2022-10-18,No,3.6,3,1,2,1,1,3,3,3,Completed,Yes
EMP03284,50,Male,Finance,Accountant,Bachelor's Degree,4225.03,31,251,10947,2024-10-10,No,1.6,1,0,1,3,2,3,2,3,Completed,No
EMP03285,30,Male,Operations,Sales Associate,High School,3464.35,10,95,4213,2025-01-03,No,1.4,0,1,0,4,3,3,1,1,Completed,No
EMP03286,40,Female,Operations,Sales Associate,Master's Degree,2373.93,49,390,11261,2016-05-20,No,10.0,4,4,4,4,3,4,2,4,Completed,No
EMP03287,28,Female,Finance,Financial Analyst,High School,4548.89,30,249,11818,2025-05-25,Yes,1.0,0,0,0,3,4,2,4,4,Completed,No
EMP03288,52,Female,Finance,Financial Analyst,PhD,5427.42,40,336,19812,2015-11-03,No,10.6,3,9,6,4,1,3,3,2,Completed,No
EMP03289,18,Male,Operations,Stocker,High School,2342.11,48,328,10973,2019-09-30,No,6.7,4,5,2,4,2,2,0,4,In Progress,No
EMP03290,37,Female,Operations,Cashier,Associate's Degree,2589.85,68,498,12329,2016-06-15,No,10.0,1,3,0,3,4,3,3,3,Completed,No
EMP03291,18,Male,Specialist,Logistics Coordinator,Bachelor's Degree,3952.37,63,536,25000,2018-08-19,No,7.8,0,5,7,1,4,2,1,3,Completed,No
EMP03292,21,Female,Operations,Cashier,Bachelor's Degree,2457.93,10,113,11761,2022-02-20,No,4.3,4,3,3,3,2,2,3,2,Completed,No
EMP03293,52,Female,Finance,Accountant,High School,5310.81,12,111,13865,2024-09-13,Yes,1.7,1,1,0,2,4,3,3,4,Completed,No
EMP03294,43,Female,Finance,Accountant,Associate's Degree,5009.48,62,484,16729,2021-09-30,No,4.7,2,4,4,3,4,2,3,3,Completed,No
EMP03295,18,Male,Operations,Cashier,Associate's Degree,2245.07,21,153,2945,2024-09-15,No,1.7,1,0,1,1,3,1,2,2,Completed,Yes
EMP03296,33,Female,Operations,Sales Associate,Associate's Degree,3218.22,51,414,9260,2021-01-27,No,5.3,2,0,3,4,4,3,0,2,Completed,No
EMP03297,27,Male,Operations,Sales Associate,Associate's Degree,2644.11,17,102,23479,2022-04-08,Yes,4.1,1,0,0,3,2,4,2,4,Completed,Yes
EMP03298,39,Male,Operations,Sales Associate,Bachelor's Degree,2719.19,19,151,12049,2017-08-05,No,8.8,5,5,5,3,2,2,4,2,Completed,No
EMP03299,52,Male,Operations,Assistant Store Manager,Bachelor's Degree,5538.18,10,118,11005,2022-04-21,No,4.1,1,0,4,2,2,3,4,3,Completed,No
EMP03300,40,Male,Operations,Sales Associate,High School,3003.41,10,80,22691,2023-07-28,Yes,2.8,1,1,2,4,3,1,2,2,Completed,No
EMP03301,38,Female,Operations,Sales Associate,High School,3012.1,53,417,5740,2024-02-07,No,2.3,0,0,1,4,3,3,1,3,Completed,No
EMP03302,39,Male,Specialist,Customer Service Representative,Associate's Degree,3186.62,41,309,14022,2021-06-18,No,4.9,0,0,2,1,4,3,2,3,Completed,No
EMP03303,23,Male,Operations,Cashier,Master's Degree,2512.53,30,248,17654,2016-02-28,Yes,10.3,2,4,8,3,1,1,3,3,Completed,Yes
EMP03304,41,Female,Operations,Cashier,High School,2170.52,21,167,11793,2017-06-13,No,9.0,1,2,0,3,3,3,2,4,Completed,No
EMP03305,43,Female,Operations,Sales Associate,Associate's Degree,2868.63,40,286,21867,2018-11-27,Yes,7.5,0,7,6,3,1,2,5,3,Pending,No
EMP03306,27,Female,Specialist,Warehouse Associate,Bachelor's Degree,2886.34,62,525,24237,2015-08-24,No,10.8,5,5,0,1,3,3,3,4,Completed,No
EMP03307,27,Male,Operations,Cashier,High School,2408.2,12,119,7410,2020-08-29,Yes,5.7,1,2,2,2,2,4,0,4,Completed,Yes
EMP03308,48,Female,Operations,Cashier,Associate's Degree,2226.18,10,134,14850,2024-08-19,No,1.8,1,0,1,3,4,2,3,3,Completed,Yes
EMP03309,36,Male,Operations,Cashier,Bachelor's Degree,2139.08,71,601,10757,2025-07-20,Yes,0.9,0,0,0,3,4,3,2,3,In Progress,No
EMP03310,22,Female,Finance,Financial Analyst,Bachelor's Degree,6306.34,31,248,14706,2017-09-21,No,8.7,5,5,1,2,4,3,3,3,Completed,No
EMP03311,29,Male,Operations,Sales Associate,Bachelor's Degree,2980.97,36,303,15995,2016-10-03,No,9.7,6,6,5,4,2,4,2,3,Completed,No
EMP03312,29,Female,Specialist,Logistics Coordinator,High School,3289.48,49,391,17430,2025-03-23,Yes,1.2,1,1,0,4,2,4,3,3,,No
EMP03313,33,Female,Operations,Sales Associate,High School,3248.44,10,84,16597,2022-03-12,No,4.2,2,0,2,2,2,,4,2,Completed,No
EMP03314,33,Male,Specialist,Warehouse Associate,Bachelor's Degree,3496.1,32,288,6278,2017-03-30,No,9.2,5,7,7,3,3,4,6,2,Completed,No
EMP03315,31,Male,Operations,Sales Associate,High School,3472.95,11,135,13449,2023-10-12,No,2.6,1,1,0,4,4,3,1,3,Completed,No
EMP03316,50,Female,Operations,Sales Associate,Bachelor's Degree,3401.22,51,383,10933,2016-08-21,No,9.8,6,8,5,3,1,3,2,3,Completed,No
EMP03317,42,Female,Finance,Accountant,Associate's Degree,4705.65,32,271,15708,2017-07-22,No,8.9,4,0,5,1,4,3,5,3,Completed,No
EMP03318,48,Female,Operations,Assistant Store Manager,Bachelor's Degree,5178.37,43,363,14746,2022-07-25,No,3.8,2,0,2,4,3,1,3,4,Completed,No
EMP03319,18,Male,Operations,Cashier,High School,2384.2,100,789,11217,2018-09-08,Yes,7.7,2,0,4,3,4,3,3,4,Completed,No
EMP03320,35,Male,Operations,Sales Associate,High School,2761.85,74,595,14980,2021-08-19,No,4.8,3,2,0,1,3,2,3,3,Pending,No
EMP03321,45,Male,Operations,Sales Associate,High School,3024.56,32,220,25000,2015-11-20,Yes,10.5,1,8,0,2,3,4,3,3,Pending,No
EMP03322,41,Male,Finance,Accountant,Associate's Degree,4606.74,57,484,17037,2023-03-08,Yes,3.2,3,3,1,4,2,4,5,2,Completed,No
EMP03323,27,Female,Specialist,Customer Service Representative,High School,3133.15,51,384,12415,2019-08-10,No,6.8,2,0,6,2,2,4,6,3,Completed,No
EMP03324,26,Female,Specialist,Customer Service Representative,Bachelor's Degree,2455.91,50,403,17286,2022-02-17,No,4.3,2,2,4,4,2,2,3,4,Completed,Yes
EMP03325,43,Male,Operations,Cashier,High School,2268.84,30,285,12493,2019-04-30,No,7.1,7,3,5,3,3,4,1,4,Completed,No
EMP03326,31,Male,Executive,Store Manager,High School,7955.23,65,476,25000,2022-05-25,No,4.0,4,0,0,3,3,1,2,3,Completed,No
EMP03327,40,Female,Operations,Sales Associate,Bachelor's Degree,3098.77,32,246,17243,2024-11-04,No,1.6,1,1,0,2,4,3,1,3,Completed,No
EMP03328,35,Male,Operations,Stocker,Bachelor's Degree,2507.36,24,209,15791,2024-07-02,No,1.9,0,0,0,4,2,1,3,3,Completed,No
EMP03329,32,Female,Operations,Cashier,Bachelor's Degree,2555.79,54,424,14538,2016-02-26,No,10.3,6,2,7,4,3,3,2,3,In Progress,No
EMP03330,35,Male,Specialist,Customer Service Representative,Bachelor's Degree,3215.38,24,180,8995,2015-08-13,No,10.8,1,3,0,4,2,3,2,3,Completed,No
EMP03331,25,Female,Operations,Sales Associate,High School,3224.31,55,428,9858,2020-03-27,Yes,6.2,4,5,1,3,4,3,1,3,Completed,No
EMP03332,51,Male,Operations,Cashier,High School,2621.7,11,80,14832,2025-08-27,Yes,0.8,0,0,0,4,4,2,3,3,Completed,No
EMP03333,39,Male,Operations,Sales Associate,High School,3528.89,55,427,21757,2024-10-27,No,1.6,1,1,0,4,2,3,2,3,In Progress,No
EMP03334,47,Female,Operations,Stocker,High School,2643.54,44,328,5610,2018-03-15,No,8.2,4,0,6,4,3,1,3,4,Completed,No
EMP03335,28,Female,Operations,Sales Associate,Bachelor's Degree,2681.03,36,208,8522,2019-04-18,No,7.1,2,1,1,3,3,1,4,3,Completed,No
EMP03336,28,Male,Executive,Store Manager,High School,7461.14,45,424,21807,2018-03-31,No,8.2,2,6,5,3,4,3,3,1,Completed,No
EMP03337,30,Female,Executive,Store Manager,Bachelor's Degree,8107.34,10,80,7327,2023-06-10,No,3.0,0,0,2,3,3,4,3,4,Completed,No
EMP03338,25,Male,Operations,Store Manager,PhD,11000,10,138,24678,2017-10-31,No,8.6,7,4,6,3,1,2,2,3,Completed,No
EMP03339,40,Male,Operations,Stocker,High School,2750.15,26,196,8144,2017-05-14,No,9.0,0,7,0,3,4,2,2,3,Completed,No
EMP03340,41,Male,Operations,Cashier,Bachelor's Degree,2010.99,71,590,19987,2021-11-18,No,4.5,4,0,3,3,4,3,1,3,Completed,No
EMP03341,28,Male,Specialist,Warehouse Associate,High School,2758.4,73,601,11161,2023-10-28,No,2.6,0,1,1,2,4,3,2,3,Completed,Yes
EMP03342,30,Male,Operations,Sales Associate,Master's Degree,3475.8,34,246,18859,2021-12-25,No,4.4,0,3,1,4,2,3,2,3,Completed,No
EMP03343,37,Male,Operations,Cashier,High School,2747.17,62,485,13591,2023-09-18,Yes,2.7,1,0,2,3,2,3,0,2,In Progress,No
EMP03344,26,Female,Operations,Sales Associate,Bachelor's Degree,2993.17,24,167,20952,2016-07-22,Yes,9.9,8,1,9,3,3,2,2,3,Completed,No
EMP03345,29,Female,Operations,Sales Associate,High School,2706.5,52,408,17168,2015-02-12,Yes,11.3,2,11,5,2,4,3,3,3,Completed,No
EMP03346,49,Female,Operations,Cashier,High School,2319.53,33,269,19072,2024-06-14,No,2.0,1,2,1,2,4,2,3,2,In Progress,No
EMP03347,26,Female,Operations,Sales Associate,Associate's Degree,2823.16,47,426,12299,2024-02-13,No,2.3,2,0,1,1,3,1,3,3,Completed,No
EMP03348,28,Male,Operations,Sales Associate,Bachelor's Degree,2930.04,60,477,23463,2019-10-17,No,6.6,0,4,4,3,3,2,3,3,Completed,No
EMP03349,59,Female,Operations,Stocker,High School,2271.25,46,351,6926,2016-05-14,No,10.0,1,3,1,1,1,4,2,3,Completed,No
EMP03350,18,Male,Specialist,Warehouse Associate,Master's Degree,2653.87,80,631,7987,2023-12-04,No,2.5,2,0,1,2,4,3,2,3,Completed,No
EMP03351,22,Female,Operations,Sales Associate,High School,3751.98,10,80,10383,2015-10-03,No,10.7,3,4,1,2,3,4,2,4,Completed,No
EMP03352,51,Female,Operations,Assistant Store Manager,Bachelor's Degree,4604.78,11,92,16335,2015-08-17,No,10.8,3,2,7,1,,3,3,3,Completed,No
EMP03353,29,Male,Specialist,Customer Service Representative,Associate's Degree,3323.94,42,364,14635,2018-01-06,No,8.4,8,5,2,3,4,3,2,3,Completed,No
EMP03354,38,Female,Operations,Cashier,High School,2470.2,10,80,12715,2025-08-31,No,0.7,0,0,0,3,4,4,3,4,Completed,No
EMP03355,55,Female,Operations,Cashier,High School,2449.4,31,200,9977,2023-06-20,No,2.9,0,2,1,2,4,3,2,3,Pending,No
EMP03356,26,Female,Operations,Sales Associate,Bachelor's Degree,2883.62,28,273,17384,2022-06-06,No,4.0,0,0,4,1,2,3,2,3,,No
EMP03357,28,Male,Finance,Accountant,Associate's Degree,4526.71,14,80,13134,2022-10-13,No,3.6,3,1,3,1,3,2,2,2,In Progress,No
EMP03358,38,Male,Operations,Cashier,Associate's Degree,2281.67,65,507,18353,2021-03-06,No,5.2,2,2,3,3,3,2,3,2,In Progress,No
EMP03359,33,Male,Operations,Cashier,High School,2047.63,13,80,13867,2019-07-20,Yes,6.9,0,5,0,4,4,4,2,3,Completed,No
EMP03360,28,Female,Finance,Accountant,Associate's Degree,4651.45,16,127,18766,2018-08-12,Yes,7.8,7,4,7,3,3,3,2,3,Completed,No
EMP03361,32,Female,Specialist,IT Support Specialist,Bachelor's Degree,4885.93,44,390,17136,2020-07-22,No,5.9,5,2,1,4,3,3,2,3,In Progress,No
EMP03362,20,Female,Operations,Cashier,Associate's Degree,2165.37,49,347,17189,2021-01-02,No,5.4,5,1,3,3,2,4,2,3,Completed,Yes
EMP03363,38,Female,Operations,Cashier,Bachelor's Degree,2379.03,36,313,15565,2017-01-03,No,9.4,7,9,6,4,4,3,2,3,Completed,No
EMP03364,42,Male,Operations,Assistant Store Manager,Bachelor's Degree,5559.34,52,497,20349,2021-12-13,No,4.5,3,3,3,4,3,1,0,3,Completed,No
EMP03365,32,Male,Operations,Sales Associate,High School,2519.13,41,362,10860,2025-05-28,No,1.0,1,0,1,3,2,1,0,2,In Progress,Yes
EMP03366,31,Male,Finance,Accountant,High School,4846.66,53,430,13371,2022-09-14,Yes,3.7,1,1,3,3,2,3,2,2,Completed,No
EMP03367,39,Male,Operations,Stocker,High School,2474.44,42,333,3163,2018-07-11,Yes,7.9,6,3,2,3,4,3,1,4,Completed,No
EMP03368,28,Male,Operations,Cashier,Master's Degree,2061.95,31,241,17087,2020-02-13,No,6.3,0,6,1,1,1,3,2,4,Completed,Yes
EMP03369,30,Male,Operations,Sales Associate,High School,3272.59,55,436,7324,2020-12-16,No,5.5,3,3,1,4,2,3,5,3,Completed,No
EMP03370,33,Male,Specialist,Customer Service Representative,High School,2844.4,63,544,5020,2024-11-25,No,1.5,1,1,1,3,2,1,0,2,Completed,No
EMP03371,48,Male,Operations,Sales Associate,Associate's Degree,3388.05,89,739,8098,2024-06-10,Yes,2.0,2,1,0,3,4,4,2,2,Completed,No
EMP03372,33,Female,Finance,Accountant,High School,4883.76,73,635,8979,2020-06-15,No,6.0,1,3,1,3,4,2,2,3,Completed,No
EMP03373,32,Female,Specialist,Customer Service Representative,High School,2921.63,41,299,3581,2020-05-17,Yes,6.0,1,3,3,1,4,4,2,4,Pending,No
EMP03374,32,Female,Operations,Sales Associate,Associate's Degree,3338.88,31,243,12493,2018-09-22,No,7.7,1,7,1,4,3,2,0,3,Pending,No
EMP03375,30,Female,Operations,Cashier,High School,2252.39,83,642,13498,2018-08-29,No,7.8,0,6,5,2,4,3,2,1,,No
EMP03376,24,Male,Operations,Sales Associate,High School,,16,150,6886,2015-01-29,No,11.3,10,6,7,3,3,3,3,4,Completed,No
EMP03377,24,Male,Operations,Cashier,High School,1998.76,52,413,2695,2020-02-13,No,6.3,6,2,4,1,4,3,3,4,Completed,Yes
EMP03378,42,Female,Operations,Sales Associate,High School,3496.67,48,395,10939,2016-03-06,No,10.2,10,4,5,3,4,3,3,3,Completed,No
EMP03379,28,Male,Operations,Sales Associate,Associate's Degree,2898.15,62,479,2634,2020-10-09,No,5.6,0,0,3,3,4,3,2,3,In Progress,No
EMP03380,34,Male,Specialist,Customer Service Representative,High School,3080.27,23,214,12058,2015-11-13,No,10.5,1,3,5,4,,4,2,3,Completed,No
EMP03381,29,Male,Specialist,Customer Service Representative,High School,3314.35,31,261,14940,2022-08-02,Yes,3.8,3,3,0,2,2,4,1,3,In Progress,No
EMP03382,20,Male,Finance,Accountant,High School,4921.1,75,586,19338,2015-03-04,No,11.2,10,7,4,2,2,3,3,3,Completed,No
EMP03383,29,Male,Operations,Stocker,Master's Degree,2272.04,42,340,19437,2016-12-29,No,9.4,8,9,1,4,2,3,2,4,Completed,No
EMP03384,47,Female,Finance,Accountant,Associate's Degree,4230.79,48,389,19561,2019-03-12,No,7.2,1,0,2,4,2,1,2,3,Completed,No
EMP03385,29,Male,Operations,Sales Associate,Bachelor's Degree,3148.01,52,437,11532,2018-10-31,No,7.6,3,6,0,3,1,4,1,3,Completed,No
EMP03386,27,Female,Operations,Sales Associate,Associate's Degree,3372.43,71,532,8626,2022-04-07,No,4.1,4,3,4,3,3,3,4,3,In Progress,No
EMP03387,29,Male,Executive,District Manager,High School,12946.82,40,268,14556,2023-01-13,Yes,3.4,3,1,3,4,2,1,2,3,Completed,No
EMP03388,30,Female,Operations,Cashier,High School,2588.17,47,386,5410,2015-06-11,No,11.0,6,1,5,2,3,4,4,2,Completed,No
EMP03389,36,Male,Operations,Sales Associate,Associate's Degree,2795.96,50,419,21045,2021-01-30,Yes,5.3,3,2,5,3,4,2,3,3,Completed,No
EMP03390,29,Male,Specialist,Customer Service Representative,High School,2779.73,42,301,25000,2018-05-14,No,8.0,3,5,6,4,3,3,2,3,Completed,No
EMP03391,33,Male,Operations,Store Manager,High School,9027.54,72,544,6715,2023-06-30,No,2.9,0,1,0,2,3,2,3,3,Completed,No
EMP03392,29,Female,Operations,Sales Associate,Associate's Degree,3323.98,58,439,5421,2017-07-21,No,8.9,0,0,5,3,4,4,4,4,In Progress,No
EMP03393,37,Male,Specialist,Warehouse Associate,Bachelor's Degree,3744.25,28,178,19334,2016-11-01,No,9.6,2,1,0,1,3,4,4,3,Completed,No
